sec,PD,PS,TD,TS,T.Top,T.Bottom,T.Cond in,T Cond mid,T Cond Out,Air in Cond,Ait Out Cond,Ambient outdoor,Speed Comp,label
8820.0,1.95,0.2,107.2,12.85,111.5,94.1,105.75,42.55,41.05,24.1,40.2,26.35,92.45,C10
8825.0,1.95,0.2,107.25,12.8,111.65,94.15,105.8,42.55,41.05,23.95,40.3,26.4,92.55,C10
8830.0,1.95,0.2,107.35,12.8,111.75,94.25,105.9,42.45,41.05,23.9,40.5,26.35,92.29,C10
8835.0,1.95,0.2,107.45,12.75,111.75,94.3,106.0,42.4,40.95,23.9,40.05,26.5,92.7,C10
8840.0,1.95,0.2,107.5,12.7,111.85,94.35,106.05,42.45,40.85,23.9,40.0,26.05,92.99,C10
8845.0,1.95,0.2,107.5,12.7,111.95,94.4,106.15,42.45,40.85,24.05,40.15,26.25,93.27,C10
8850.0,1.95,0.2,107.65,12.7,112.05,94.5,106.25,42.55,40.85,23.9,40.5,26.05,93.68,C10
8855.0,1.95,0.2,107.75,12.7,112.15,94.65,106.35,42.6,41.0,23.8,40.1,26.3,93.92,C10
8860.0,1.95,0.2,107.8,12.65,112.2,94.7,106.4,42.65,41.05,23.8,39.85,26.45,94.09,C10
8865.0,1.95,0.2,107.9,12.65,112.25,94.8,106.55,42.75,41.2,23.95,40.25,26.3,94.44,C10
8870.0,1.95,0.2,108.0,12.6,112.25,94.9,106.55,42.75,41.3,23.9,40.65,26.15,94.41,C10
8875.0,1.94,0.2,108.05,12.5,112.3,94.95,106.65,42.7,41.1,24.0,41.1,26.2,94.19,C10
8880.0,1.94,0.2,108.15,12.5,112.3,95.05,106.7,42.65,41.05,23.8,40.85,26.1,93.58,C10
8885.0,1.94,0.2,108.15,12.55,112.3,95.15,106.7,42.6,41.0,23.8,40.3,26.05,93.61,C10
8890.0,1.93,0.2,108.15,12.5,112.25,95.15,106.75,42.55,40.95,23.75,40.1,26.15,93.24,C10
8895.0,1.93,0.2,108.2,12.5,112.25,95.3,106.8,42.55,40.9,23.75,40.35,26.1,92.72,C10
8900.0,1.93,0.2,108.25,12.5,112.25,95.35,106.9,42.5,40.8,23.8,40.15,26.15,92.45,C10
8905.0,1.92,0.2,108.35,12.5,112.25,95.4,106.95,42.4,40.7,23.8,40.3,26.25,92.24,C10
8910.0,1.92,0.2,108.35,12.45,112.25,95.5,106.95,42.3,40.65,23.8,40.05,26.35,91.93,C10
8915.0,1.92,0.2,108.45,12.5,112.3,95.55,107.0,42.25,40.6,23.8,40.15,26.45,91.72,C10
8920.0,1.92,0.2,108.5,12.5,112.25,95.65,107.05,42.2,40.5,23.8,39.95,26.45,91.6,C10
8925.0,1.92,0.2,108.5,12.45,112.2,95.7,107.05,42.1,40.45,23.75,39.8,26.35,91.74,C10
8930.0,1.9,0.18,108.55,12.4,112.2,95.75,107.0,41.95,40.35,23.8,39.9,26.4,91.1,C10
8935.0,1.86,0.18,108.5,12.45,112.1,95.75,106.9,41.5,39.9,23.95,39.5,26.4,85.28,C10
8940.0,1.82,0.17,108.35,12.5,112.0,95.75,106.8,40.85,39.3,23.85,39.45,26.3,80.21,C10
8945.0,1.78,0.16,108.2,12.55,111.85,95.8,106.7,40.15,38.6,23.9,38.6,25.85,76.53,C10
8950.0,1.74,0.16,108.05,12.65,111.75,95.75,106.55,39.45,38.0,23.7,38.1,26.05,73.04,C10
8955.0,1.72,0.16,107.95,12.65,111.55,95.6,106.4,38.75,37.35,23.7,37.85,26.05,70.46,C10
8960.0,1.7,0.16,107.75,12.7,111.35,95.5,106.2,38.25,36.95,23.65,37.4,26.0,69.02,C10
8965.0,1.69,0.16,107.55,12.8,111.2,95.4,106.0,37.7,36.6,23.55,37.15,25.95,67.69,C10
8970.0,1.68,0.15,107.4,12.85,110.95,95.3,105.8,37.25,36.15,23.45,36.75,25.95,65.96,C10
8975.0,1.66,0.15,107.35,12.85,110.8,95.15,105.7,36.75,35.65,23.4,36.0,25.85,64.48,C10
8980.0,1.65,0.15,107.2,12.95,110.6,95.05,105.55,36.35,35.1,23.35,35.85,25.55,63.15,C10
8985.0,1.64,0.15,107.1,13.0,110.4,95.0,105.45,36.0,34.45,23.35,35.75,25.7,62.07,C10
8990.0,1.63,0.15,106.95,13.05,110.15,94.85,105.3,35.55,34.15,23.25,35.3,25.5,60.99,C10
8995.0,1.62,0.15,106.9,13.1,109.85,94.7,105.2,35.25,33.7,23.15,35.15,24.7,59.76,C10
9000.0,1.61,0.15,106.8,13.2,109.65,94.6,105.05,34.9,33.2,23.05,34.8,24.85,58.83,C10
9005.0,1.59,0.13,106.65,13.25,109.45,94.5,104.9,34.65,33.05,22.95,34.45,25.0,57.92,C10
9010.0,1.57,0.11,106.4,13.25,109.15,94.35,104.55,34.2,31.95,22.85,33.9,24.95,51.91,C10
9015.0,1.55,0.09,106.05,13.25,108.9,94.1,104.05,33.65,32.1,22.65,33.45,24.6,42.64,C10
9020.0,1.53,0.08,105.65,13.3,108.6,93.85,103.45,33.0,32.35,22.55,32.45,24.7,33.47,C10
9025.0,1.52,0.06,105.2,13.35,108.25,93.6,102.9,32.0,32.55,22.4,31.4,24.5,31.38,C10
9030.0,1.52,0.04,104.75,13.45,107.95,93.35,102.4,30.5,32.6,22.3,30.6,24.45,31.39,C10
9035.0,1.51,0.02,104.3,13.5,107.6,93.15,101.75,29.1,32.5,22.1,29.75,24.35,31.38,C10
9040.0,1.5,0.01,103.8,13.45,107.25,92.95,100.95,27.75,32.25,21.95,29.5,24.35,30.94,C10
9045.0,1.48,0.01,102.95,13.75,106.85,92.55,91.3,26.4,32.05,21.95,28.7,24.25,19.82,C10
9050.0,1.46,0.01,102.3,14.1,106.35,92.1,73.8,25.25,31.65,21.8,27.9,24.1,0.0,C10
9055.0,1.46,0.01,101.7,14.55,105.8,91.75,50.55,24.5,31.5,21.9,27.4,24.0,0.0,C10
9060.0,1.45,0.01,101.1,15.0,105.2,91.3,41.65,23.95,31.4,21.85,27.0,23.85,0.0,C10
9065.0,1.46,0.01,100.5,15.65,104.6,90.9,37.9,23.6,31.45,21.85,26.45,24.1,0.0,C10
9070.0,1.45,0.1,99.9,16.35,103.95,90.5,36.6,23.3,31.35,22.0,26.4,24.05,0.0,C10
9075.0,1.44,0.2,99.25,17.45,103.35,90.1,35.85,23.15,31.25,22.05,26.15,24.15,0.0,C10
9080.0,1.43,0.27,98.65,19.1,102.75,89.8,36.15,23.0,31.1,22.2,26.1,24.1,0.0,C10
9085.0,1.44,0.31,98.45,20.65,102.1,89.6,36.9,22.95,31.15,22.45,25.9,24.1,0.0,C10
9090.0,1.63,0.24,99.65,17.75,101.55,89.55,66.25,23.15,29.6,22.45,27.2,24.25,27.05,C10
9095.0,1.74,0.2,101.45,16.7,101.6,89.6,84.3,23.15,26.7,22.5,29.55,24.3,53.57,C10
9100.0,1.71,0.18,102.7,16.1,101.95,89.85,92.4,24.3,25.2,22.7,30.75,24.25,60.16,C10
9105.0,1.66,0.17,103.45,15.65,102.35,89.95,96.5,29.05,24.6,22.95,31.7,24.55,60.29,C10
9110.0,1.62,0.16,103.85,15.4,102.75,90.1,98.75,31.65,26.3,23.2,32.45,24.75,60.28,C10
9115.0,1.58,0.15,104.1,15.25,103.05,90.15,100.05,32.4,30.75,23.5,33.25,24.95,60.27,C10
9120.0,1.55,0.14,104.2,15.05,103.4,90.2,100.75,32.8,31.5,23.65,33.4,25.15,60.27,C10
9125.0,1.55,0.17,104.3,15.0,103.7,90.2,101.3,33.2,31.25,23.9,33.7,25.5,60.22,C10
9130.0,1.56,0.18,104.45,14.95,103.95,90.3,101.8,33.8,31.7,24.15,34.0,25.75,60.17,C10
9135.0,1.56,0.18,104.45,15.0,104.05,90.4,102.1,34.4,32.55,24.45,34.15,25.85,60.21,C10
9140.0,1.58,0.19,104.45,14.9,104.15,90.45,102.2,34.95,33.25,24.65,34.45,26.2,60.22,C10
9145.0,1.59,0.19,104.45,14.85,104.2,90.45,102.3,35.1,33.9,24.9,34.5,26.4,60.22,C10
9150.0,1.6,0.2,104.45,14.9,104.2,90.45,102.35,35.15,34.3,25.1,34.8,26.6,60.21,C10
9155.0,1.61,0.21,104.4,14.9,104.25,90.5,102.4,35.4,34.75,25.25,35.15,26.65,60.2,C10
9160.0,1.63,0.22,104.3,14.95,104.2,90.55,102.45,35.65,35.1,25.4,35.2,26.8,60.21,C10
9165.0,1.64,0.23,104.25,14.95,104.05,90.55,102.4,35.9,35.35,25.3,35.45,26.8,60.19,C10
9170.0,1.65,0.24,104.15,14.95,103.9,90.6,102.35,36.35,35.6,25.3,35.65,26.7,60.2,C10
9175.0,1.67,0.25,103.95,15.05,103.65,90.7,102.3,36.75,36.05,25.25,35.75,26.8,60.2,C10
9180.0,1.69,0.26,103.8,15.1,103.45,90.75,102.15,37.15,36.45,25.15,35.9,26.7,60.2,C10
9185.0,1.7,0.27,103.6,15.1,103.25,90.75,102.0,37.5,36.7,25.05,36.2,26.7,60.2,C10
9190.0,1.72,0.28,103.4,15.1,102.95,90.8,101.8,37.9,37.05,25.0,36.45,26.8,60.21,C10
9195.0,1.75,0.29,103.2,15.2,102.7,90.9,101.65,38.35,37.5,25.05,36.75,26.8,60.2,C10
9200.0,1.76,0.29,102.95,15.2,102.4,90.95,101.45,38.75,37.9,24.95,36.9,26.6,60.21,C10
9205.0,1.78,0.29,102.7,15.2,102.05,91.0,101.25,39.1,38.2,24.95,37.15,26.8,60.21,C10
9210.0,1.8,0.3,102.4,15.2,101.7,91.0,101.0,39.4,38.45,24.95,37.4,26.75,60.21,C10
9215.0,1.81,0.3,102.2,15.2,101.35,91.0,100.75,39.6,38.5,24.85,37.95,26.75,60.21,C10
9220.0,1.82,0.3,102.0,15.2,101.05,91.05,100.55,39.9,38.6,24.85,38.2,26.85,60.22,C10
9225.0,1.83,0.3,101.75,15.15,100.75,91.0,100.35,40.1,38.6,24.8,38.2,26.75,60.22,C10
9230.0,1.83,0.3,101.6,15.15,100.45,90.95,100.1,40.3,38.65,24.75,37.8,26.75,60.23,C10
9235.0,1.84,0.3,101.3,15.2,100.25,91.0,99.95,40.45,38.9,24.75,38.1,26.6,60.23,C10
9240.0,1.84,0.3,101.05,15.15,100.0,90.9,99.7,40.5,38.95,24.65,39.25,26.6,60.23,C10
9245.0,1.84,0.3,100.95,15.15,99.7,90.9,99.5,40.45,39.0,24.65,39.1,26.55,60.23,C10
9250.0,1.84,0.3,100.75,15.15,99.45,90.85,99.35,40.5,39.05,24.7,38.45,26.7,60.23,C10
9255.0,1.84,0.31,100.5,15.1,99.2,90.8,99.15,40.5,39.15,24.7,38.8,26.55,60.23,C10
9260.0,1.84,0.31,100.3,15.15,98.95,90.8,98.95,40.55,39.25,24.7,38.8,26.6,60.23,C10
9265.0,1.85,0.3,100.1,15.05,98.7,90.7,98.75,40.55,39.3,24.65,38.15,26.55,60.23,C10
9270.0,1.88,0.28,99.95,15.0,98.55,90.7,98.6,40.9,39.6,24.55,38.3,26.6,63.49,C10
9275.0,1.91,0.26,100.15,14.8,98.6,90.75,98.7,41.55,40.1,24.5,39.15,26.5,73.04,C10
9280.0,1.94,0.24,100.3,14.6,98.95,90.8,98.95,42.15,40.65,24.4,39.65,26.55,83.13,C10
9285.0,1.96,0.22,100.8,14.4,99.6,90.9,99.3,42.8,41.25,24.5,39.9,26.6,92.95,C10
9290.0,1.98,0.22,101.25,14.2,100.35,91.05,99.75,43.25,41.7,24.6,40.4,26.5,100.05,C10
9295.0,1.99,0.21,101.7,14.15,101.2,91.2,100.25,43.5,41.9,24.55,40.7,26.6,98.48,C10
9300.0,1.98,0.21,102.1,14.05,102.0,91.35,100.6,43.5,41.8,24.55,40.05,26.65,96.6,C10
9305.0,1.98,0.21,102.45,13.95,102.8,91.5,100.9,43.45,41.85,24.5,40.4,26.75,94.99,C10
9310.0,1.98,0.21,102.75,13.9,103.55,91.6,101.25,43.3,41.7,24.45,40.6,26.65,94.4,C10
9315.0,1.97,0.21,102.95,13.9,104.2,91.7,101.5,43.1,41.35,24.45,40.3,26.6,93.95,C10
9320.0,1.96,0.21,103.1,13.8,104.8,91.85,101.7,42.9,41.2,24.25,40.4,26.5,93.59,C10
9325.0,1.95,0.21,103.4,13.8,105.35,91.95,101.85,42.75,41.0,24.35,41.05,26.55,93.68,C10
9330.0,1.95,0.21,103.5,13.75,105.75,92.05,102.05,42.7,40.9,24.25,40.4,26.6,93.87,C10
9335.0,1.95,0.21,103.7,13.8,106.2,92.2,102.3,42.75,41.0,24.3,40.35,26.45,94.05,C10
9340.0,1.95,0.21,103.85,13.7,106.45,92.25,102.45,42.8,41.15,24.3,40.25,26.45,94.63,C10
9345.0,1.95,0.21,104.05,13.65,106.8,92.4,102.6,42.85,41.25,24.3,39.95,26.4,95.3,C10
9350.0,1.96,0.21,104.25,13.6,107.05,92.5,102.85,42.95,41.4,24.25,39.8,26.5,95.76,C10
9355.0,1.96,0.21,104.45,13.6,107.35,92.6,103.0,43.1,41.6,24.3,40.15,26.45,95.95,C10
9360.0,1.96,0.21,104.55,13.5,107.6,92.75,103.15,43.15,41.75,24.25,40.75,26.45,96.06,C10
9365.0,1.97,0.21,104.75,13.55,107.85,92.85,103.35,43.1,41.7,24.1,40.6,26.45,95.91,C10
9370.0,1.97,0.21,104.95,13.45,108.05,92.95,103.5,43.0,41.7,24.1,40.25,26.45,95.68,C10
9375.0,1.96,0.21,105.05,13.45,108.35,93.05,103.65,42.95,41.55,24.0,40.25,26.45,95.19,C10
9380.0,1.96,0.21,105.25,13.35,108.55,93.15,103.75,42.85,41.4,24.0,40.45,26.6,94.75,C10
9385.0,1.95,0.21,105.3,13.35,108.8,93.2,103.9,42.7,41.2,24.1,40.9,26.5,94.18,C10
9390.0,1.95,0.2,105.4,13.35,109.0,93.35,104.05,42.6,41.15,24.05,40.5,26.05,93.79,C10
9395.0,1.95,0.2,105.45,13.35,109.2,93.45,104.15,42.6,41.0,24.2,39.95,26.2,93.23,C10
9400.0,1.95,0.2,105.65,13.3,109.4,93.5,104.2,42.6,40.85,24.05,39.95,26.25,93.2,C10
9405.0,1.94,0.2,105.75,13.25,109.6,93.55,104.3,42.6,41.0,24.1,40.1,26.35,92.98,C10
9410.0,1.94,0.21,105.85,13.25,109.7,93.6,104.4,42.6,40.85,24.0,40.05,26.2,93.12,C10
9415.0,1.94,0.21,105.9,13.2,109.85,93.7,104.5,42.55,40.8,23.95,40.55,26.2,93.77,C10
9420.0,1.94,0.21,106.0,13.15,110.0,93.7,104.65,42.55,40.9,23.95,40.2,26.4,94.07,C10
9425.0,1.94,0.21,106.15,13.15,110.05,93.8,104.75,42.6,41.05,23.95,40.6,26.2,94.69,C10
9430.0,1.94,0.21,106.25,13.05,110.15,93.85,104.85,42.7,41.2,23.95,40.3,26.2,94.8,C10
9435.0,1.95,0.21,106.4,13.05,110.2,93.95,105.0,42.75,41.3,24.0,39.6,26.4,94.88,C10
9440.0,1.95,0.21,106.45,13.05,110.35,94.05,105.0,42.8,41.3,23.8,40.2,26.2,94.82,C10
9445.0,1.95,0.21,106.55,13.0,110.4,94.15,105.15,42.75,41.35,23.8,40.2,26.0,94.78,C10
9450.0,1.95,0.2,106.7,12.9,110.55,94.15,105.25,42.8,41.45,23.8,40.0,26.05,94.46,C10
9455.0,1.94,0.2,106.8,12.9,110.7,94.2,105.35,42.75,41.2,23.8,40.2,26.15,93.74,C10
9460.0,1.94,0.2,106.8,12.9,110.85,94.35,105.45,42.65,41.0,23.7,40.05,25.8,93.26,C10
9465.0,1.93,0.2,106.9,12.85,110.95,94.35,105.5,42.5,40.9,23.7,40.2,26.15,93.18,C10
9470.0,1.93,0.2,107.05,12.85,111.0,94.4,105.6,42.3,40.65,23.7,40.1,26.2,92.86,C10
9475.0,1.92,0.2,107.1,12.85,111.05,94.5,105.65,42.3,40.7,23.8,40.3,26.25,92.47,C10
9480.0,1.92,0.2,107.15,12.85,111.05,94.5,105.75,42.2,40.65,23.9,40.05,26.25,92.07,C10
9485.0,1.93,0.2,107.25,12.85,111.05,94.6,105.8,42.2,40.6,24.1,39.75,26.15,91.92,C10
9490.0,1.93,0.2,107.25,12.75,111.05,94.65,105.85,42.2,40.55,24.05,39.85,26.35,91.95,C10
9495.0,1.93,0.2,107.4,12.75,111.1,94.75,105.9,42.2,40.5,24.0,40.05,26.35,91.87,C10
9500.0,1.93,0.2,107.45,12.7,111.1,94.8,106.0,42.15,40.55,24.0,40.0,26.4,92.1,C10
9505.0,1.93,0.2,107.55,12.7,111.15,94.85,106.1,42.2,40.6,24.0,39.55,26.4,92.33,C10
9510.0,1.93,0.2,107.6,12.7,111.25,94.9,106.15,42.25,40.65,23.8,39.85,26.4,92.76,C10
9515.0,1.93,0.2,107.65,12.65,111.35,95.05,106.25,42.3,40.7,23.95,40.05,26.3,93.01,C10
9520.0,1.93,0.2,107.75,12.65,111.4,95.1,106.3,42.4,40.9,24.0,40.05,26.15,93.47,C10
9525.0,1.93,0.2,107.8,12.6,111.5,95.2,106.4,42.55,41.05,24.05,40.4,26.3,93.74,C10
9530.0,1.93,0.2,107.9,12.6,111.55,95.3,106.45,42.55,41.05,24.05,40.25,26.3,93.67,C10
9535.0,1.94,0.2,107.95,12.6,111.65,95.35,106.5,42.6,41.05,24.1,39.95,26.45,93.5,C10
9540.0,1.94,0.2,108.0,12.55,111.65,95.4,106.55,42.6,41.05,24.05,40.0,26.4,93.41,C10
9545.0,1.93,0.2,108.05,12.55,111.7,95.5,106.6,42.55,41.05,23.9,39.85,26.4,93.12,C10
9550.0,1.93,0.2,108.1,12.5,111.75,95.55,106.65,42.5,41.05,23.8,40.05,26.5,92.87,C10
9555.0,1.93,0.2,108.15,12.45,111.8,95.6,106.7,42.4,41.05,23.8,40.25,26.6,92.62,C10
9560.0,1.93,0.2,108.2,12.45,111.85,95.7,106.8,42.4,40.85,23.8,40.05,26.45,92.43,C10
9565.0,1.93,0.2,108.2,12.45,111.9,95.75,106.8,42.35,40.85,23.75,39.8,26.6,92.11,C10
9570.0,1.93,0.2,108.35,12.45,111.95,95.8,106.9,42.35,40.8,23.8,40.05,26.4,91.89,C10
9575.0,1.93,0.2,108.35,12.45,112.05,95.95,106.95,42.3,40.55,23.9,40.45,26.2,91.81,C10
9580.0,1.92,0.2,108.35,12.45,112.05,95.95,106.95,42.25,40.45,23.8,40.45,26.25,91.94,C10
9585.0,1.92,0.2,108.45,12.45,111.95,96.05,107.05,42.2,40.45,23.75,40.45,26.15,91.9,C10
9590.0,1.92,0.2,108.5,12.45,111.95,96.1,107.1,42.15,40.5,23.75,40.1,26.25,92.13,C10
9595.0,1.92,0.2,108.55,12.4,111.9,96.1,107.1,42.15,40.6,23.75,39.95,26.3,92.49,C10
9600.0,1.9,0.18,108.6,12.4,111.9,96.2,107.1,42.0,40.45,23.9,40.05,26.1,91.41,C10
9605.0,1.86,0.18,108.5,12.45,111.9,96.25,107.0,41.65,40.05,23.95,39.95,26.2,85.67,C10
9610.0,1.82,0.17,108.4,12.45,111.8,96.25,106.95,41.05,39.5,23.9,39.55,26.15,80.8,C10
9615.0,1.78,0.17,108.25,12.5,111.65,96.2,106.75,40.35,38.85,23.85,38.55,26.15,77.08,C10
9620.0,1.75,0.16,108.2,12.55,111.5,96.15,106.65,39.65,38.15,23.85,38.6,26.25,73.73,C10
9625.0,1.73,0.16,108.0,12.6,111.35,96.1,106.45,39.05,37.7,23.7,37.75,26.15,70.81,C10
9630.0,1.71,0.16,107.8,12.7,111.2,95.95,106.3,38.4,37.1,23.65,37.45,26.1,68.87,C10
9635.0,1.69,0.16,107.65,12.75,111.05,95.85,106.1,37.75,36.6,23.65,37.1,26.0,67.41,C10
9640.0,1.67,0.15,107.5,12.8,110.8,95.7,105.9,37.2,36.05,23.5,36.4,25.85,65.77,C10
9645.0,1.66,0.15,107.35,12.85,110.65,95.6,105.75,36.75,35.55,23.5,35.95,25.9,63.59,C10
9650.0,1.65,0.15,107.25,12.9,110.4,95.45,105.6,36.3,35.0,23.3,35.85,25.85,62.21,C10
9655.0,1.64,0.15,107.1,12.95,110.15,95.25,105.45,35.85,34.5,23.15,35.3,25.65,61.08,C10
9660.0,1.62,0.15,107.05,13.05,109.95,95.15,105.3,35.4,34.05,23.05,35.4,25.6,59.93,C10
9665.0,1.61,0.15,106.95,13.05,109.75,94.95,105.25,35.0,33.6,22.8,35.05,25.45,58.82,C10
9670.0,1.61,0.14,106.8,13.15,109.6,94.85,105.1,34.65,33.15,22.8,34.85,25.2,58.0,C10
9675.0,1.59,0.12,106.6,13.15,109.4,94.7,104.85,34.25,32.45,22.85,34.65,25.1,56.17,C10
9680.0,1.57,0.1,106.3,13.2,109.2,94.55,104.5,33.8,31.45,22.75,33.75,24.95,47.66,C10
9685.0,1.54,0.09,105.9,13.3,108.95,94.3,103.9,33.35,31.85,22.7,33.0,24.9,38.24,C10
9690.0,1.53,0.07,105.5,13.3,108.95,94.05,103.35,32.7,32.2,22.7,31.8,24.95,31.55,C10
9695.0,1.53,0.05,105.1,13.45,108.6,93.85,102.85,31.5,32.45,22.55,30.8,24.85,31.38,C10
9700.0,1.52,0.03,104.7,13.45,108.25,93.6,102.3,30.15,32.5,22.5,30.15,24.75,31.38,C10
9705.0,1.51,0.01,104.2,13.45,107.85,93.35,101.7,28.95,32.5,22.35,29.4,24.55,31.39,C10
9710.0,1.5,0.01,103.4,13.25,107.25,92.95,100.4,27.55,32.3,22.15,28.75,24.6,29.65,C10
9715.0,1.47,0.01,102.85,13.85,106.8,92.7,91.4,26.1,32.05,21.9,28.35,24.15,13.97,C10
9720.0,1.46,0.01,102.2,14.3,106.35,92.25,71.9,25.0,31.7,21.65,27.55,23.9,0.0,C10
9725.0,1.45,0.01,101.55,14.75,105.8,91.9,48.35,24.3,31.55,21.65,26.75,23.75,0.0,C10
9730.0,1.46,0.01,100.95,15.3,105.3,91.45,40.85,23.8,31.55,21.65,26.65,23.75,0.0,C10
9735.0,1.46,0.01,100.35,16.0,104.65,91.05,37.55,23.45,31.6,21.65,26.05,23.75,0.0,C10
9740.0,1.45,0.07,99.75,16.8,104.05,90.65,36.5,23.1,31.55,21.7,25.9,23.75,0.0,C10
9745.0,1.44,0.18,99.15,18.2,103.45,90.25,36.05,22.9,31.45,21.8,25.75,23.9,0.0,C10
9750.0,1.43,0.26,98.5,20.05,102.85,89.85,36.55,22.75,31.3,21.9,25.55,24.15,0.0,C10
9755.0,1.41,0.31,98.35,22.5,102.5,89.7,37.1,22.7,31.4,22.05,25.5,24.0,0.0,C10
9760.0,1.6,0.25,99.15,19.05,101.8,89.55,60.25,22.8,30.2,22.2,26.5,23.95,15.45,C10
9765.0,1.72,0.21,101.05,17.6,101.75,89.65,81.0,22.9,27.2,22.35,28.7,24.05,51.47,C10
9770.0,1.72,0.18,102.45,16.7,102.1,89.85,90.65,23.4,25.1,22.55,30.1,24.15,59.62,C10
9775.0,1.67,0.17,103.35,16.15,102.55,90.05,95.5,27.8,24.35,22.75,31.15,24.25,60.29,C10
9780.0,1.63,0.16,103.8,15.75,102.95,90.15,98.1,31.1,24.9,22.95,32.0,24.35,60.28,C10
9785.0,1.59,0.15,104.05,15.45,103.3,90.25,99.7,32.25,29.45,23.25,32.8,24.6,60.27,C10
9790.0,1.56,0.18,104.2,15.3,103.6,90.35,100.65,32.75,31.4,23.6,33.05,24.75,60.27,C10
9795.0,1.57,0.19,104.35,15.2,103.8,90.35,101.4,33.5,31.65,23.75,33.65,24.95,60.17,C10
9800.0,1.58,0.19,104.45,15.1,103.85,90.35,101.8,34.25,32.15,23.95,33.5,25.3,60.21,C10
9805.0,1.58,0.19,104.5,15.0,103.9,90.5,102.05,34.8,32.9,24.15,33.8,25.6,60.22,C10
9810.0,1.6,0.19,104.5,15.0,104.05,90.55,102.2,35.35,33.65,24.45,34.45,25.9,60.23,C10
9815.0,1.6,0.2,104.4,14.95,104.1,90.65,102.3,35.35,34.2,24.7,34.55,26.15,60.22,C10
9820.0,1.61,0.2,104.35,14.95,104.15,90.65,102.35,35.45,34.6,24.9,34.35,26.3,60.21,C10
9825.0,1.62,0.21,104.3,14.9,104.15,90.65,102.35,35.65,34.9,25.1,34.55,26.55,60.21,C10
9830.0,1.63,0.22,104.25,14.85,104.15,90.65,102.3,35.85,35.2,25.25,35.35,26.75,60.21,C10
9835.0,1.65,0.23,104.2,14.95,104.05,90.7,102.3,36.05,35.5,25.45,35.55,26.85,60.2,C10
9840.0,1.67,0.24,104.05,14.9,103.95,90.75,102.25,36.55,35.85,25.5,35.45,26.95,60.19,C10
9845.0,1.69,0.25,104.0,15.0,103.85,90.8,102.2,37.0,36.3,25.45,35.75,26.75,60.19,C10
9850.0,1.7,0.26,103.75,15.0,103.35,90.9,102.0,37.35,36.65,25.4,36.05,26.85,60.2,C10
9855.0,1.72,0.27,103.55,15.05,103.35,90.95,101.85,37.8,37.1,25.35,36.2,26.9,60.2,C10
9860.0,1.74,0.28,103.4,15.1,103.05,91.0,101.75,38.2,37.4,25.3,36.9,26.9,60.2,C10
9865.0,1.76,0.29,103.1,15.1,102.4,91.1,101.55,38.6,37.75,25.25,37.45,26.85,60.21,C10
9870.0,1.78,0.29,102.85,15.15,102.35,91.15,101.35,39.0,38.05,25.15,37.3,26.65,60.2,C10
9875.0,1.8,0.3,102.6,15.15,102.15,91.15,101.15,39.35,38.4,25.05,37.55,26.8,60.21,C10
9880.0,1.81,0.3,102.4,15.15,101.85,91.15,100.9,39.7,38.65,25.0,37.85,26.8,60.21,C10
9885.0,1.82,0.3,102.15,15.15,101.55,91.15,100.7,39.95,38.7,24.95,37.9,26.8,60.21,C10
9890.0,1.83,0.3,101.9,15.1,101.1,91.15,100.45,40.15,38.8,24.9,38.35,26.6,60.22,C10
9895.0,1.84,0.3,101.65,15.1,100.8,91.15,100.2,40.3,38.9,24.8,38.5,26.7,60.23,C10
9900.0,1.84,0.3,101.45,15.1,100.65,91.15,100.0,40.5,38.9,24.8,38.55,26.65,60.23,C10
9905.0,1.84,0.3,101.3,15.05,100.4,91.1,99.75,40.65,39.05,24.8,38.5,26.45,60.22,C10
9910.0,1.85,0.3,101.0,15.05,100.1,91.1,99.6,40.75,39.25,24.7,38.4,26.55,60.22,C10
9915.0,1.85,0.31,100.8,15.05,99.95,91.05,99.35,40.8,39.25,24.65,38.6,26.5,60.23,C10
9920.0,1.85,0.31,100.6,15.0,99.65,90.95,99.15,40.7,39.3,24.65,38.8,26.6,60.22,C10
9925.0,1.85,0.31,100.35,15.0,99.45,90.9,98.9,40.7,39.45,24.6,39.15,26.55,60.23,C10
9930.0,1.85,0.31,100.15,14.95,99.15,90.8,98.75,40.7,39.45,24.55,39.0,26.25,60.23,C10
9935.0,1.86,0.31,99.9,15.0,98.55,90.8,98.55,40.75,39.45,24.6,38.75,26.35,60.23,C10
9940.0,1.88,0.29,99.7,14.9,98.65,90.7,98.35,40.95,39.65,24.5,39.0,26.4,62.12,C10
9945.0,1.91,0.26,99.85,14.7,98.6,90.7,98.45,41.4,39.95,24.4,39.35,26.45,71.17,C10
9950.0,1.94,0.24,100.1,14.55,98.9,90.75,98.65,41.95,40.45,24.35,39.8,26.45,80.78,C10
9955.0,1.97,0.22,100.5,14.35,99.5,90.85,99.05,42.7,41.2,24.35,39.85,26.45,90.84,C10
9960.0,1.98,0.22,100.95,14.2,100.3,91.05,99.55,43.2,41.55,24.35,40.05,26.5,99.54,C10
9965.0,1.99,0.21,101.45,14.1,100.8,91.15,100.0,43.45,41.85,24.3,39.95,26.7,99.06,C10
9970.0,1.99,0.21,101.9,13.95,101.7,91.25,100.4,43.45,41.75,24.35,40.3,26.85,96.87,C10
